time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,uv_index,us_aqi
2022-08-22T02:00,90.1,61,1917,73.7,35.3,74,0,156
2022-08-22T03:00,85.4,58.1,1573,50.7,33.7,88,0,156
2022-08-22T04:00,78.5,53.2,1385,34.5,32.2,97,0,156
2022-08-22T05:00,77.5,52.5,1701,46,31.2,85,0,156
2022-08-22T06:00,79.2,54,2252,69.8,30.5,63,0,155
2022-08-22T07:00,82.9,56.1,1889,69.2,43.8,63,0.4,155
2022-08-22T08:00,87.8,59.4,1844,67.2,44.2,84,1.65,154
2022-08-22T09:00,85.2,57.5,1778,64.2,44.9,114,3.7,154
2022-08-22T10:00,80.1,54.1,1655,57.3,43.8,160,6.05,154
2022-08-22T11:00,79.9,54.1,1519,47.2,40.3,206,8.2,154
2022-08-22T12:00,78.7,53.4,1355,34.2,35.3,258,8.85,153
2022-08-22T13:00,77.5,52.5,1172,23.5,29.4,299,7.6,153
2022-08-22T14:00,77.8,52.5,1045,23.5,26.4,291,5.15,153
2022-08-22T15:00,76.8,51.8,934,28.4,24.1,260,2.65,153
2022-08-22T16:00,73.3,49.2,995,43.3,22,208,1,153
2022-08-22T17:00,64,42.6,1337,66.2,21,161,0.2,152
2022-08-22T18:00,63.1,41.9,1849,96.1,20.7,107,0,152
2022-08-22T19:00,57.9,37.4,1748,105.8,27.4,54,0,152
2022-08-22T20:00,56,35.7,1684,99.2,28.6,55,0,151
2022-08-22T21:00,51.3,32.1,1594,90,30.5,56,0,150
2022-08-22T22:00,49,30.2,1493,80.7,32,58,0,147
2022-08-22T23:00,49.6,30.4,1437,78.9,31.6,59,0,142
2022-08-23T00:00,51.5,31.7,1394,79.8,30.5,60,0,138
2022-08-23T01:00,57.6,36.2,1426,82.4,29.4,59,0,133
2022-08-23T02:00,65.4,42,1539,84.1,29.4,55,0,130
2022-08-23T03:00,74.5,48.8,1713,86.3,29.6,50,0,128
2022-08-23T04:00,83.1,55.2,2045,93.2,29.6,45,0,127
2022-08-23T05:00,90.6,61,2500,107.3,28.6,40,0,127
2022-08-23T06:00,99.2,67.5,3057,125.4,27.2,36,0,128
2022-08-23T07:00,138.3,94.1,4186,176.2,27.9,45,0.4,129
2022-08-23T08:00,139.2,93.8,3599,149.8,30.8,78,1.55,133
2022-08-23T09:00,117.8,79.6,2762,112.1,34.7,125,3.55,137
2022-08-23T10:00,110.1,74.5,1800,68.1,36.8,182,5.8,139
2022-08-23T11:00,102,68.7,1399,47.8,33,214,7.7,141
2022-08-23T12:00,94.8,63.6,1140,33.2,26.5,241,8,143
2022-08-23T13:00,85.9,57,901,22.1,19,254,7.15,144
2022-08-23T14:00,75,49.1,736,20.8,16.1,234,5.15,144
2022-08-23T15:00,65.7,42.3,624,25.1,14.2,195,2.95,144
2022-08-23T16:00,58.2,36.8,690,36.7,13.3,144,1.15,143
2022-08-23T17:00,54.5,33.8,1041,52,13.6,113,0.2,142
2022-08-23T18:00,57.9,35.9,1566,71.9,14.8,83,0,141
2022-08-23T19:00,47.5,29,1895,89.8,21.1,52,0,140
2022-08-23T20:00,47.6,29,1952,87.3,23.9,52,0,139
2022-08-23T21:00,45.4,27.4,2033,83.7,27.7,51,0,139
2022-08-23T22:00,45.3,27.2,2096,79.8,31.9,50,0,138
2022-08-23T23:00,46.2,27.8,2059,78,33.1,50,0,138
2022-08-24T00:00,48.5,29.7,1982,76.8,33.5,50,0,138
2022-08-24T01:00,53.7,33.5,1928,77.3,34,49,0,137
2022-08-24T02:00,62.6,39.9,1945,79.2,35.2,45,0,137
2022-08-24T03:00,73.3,47.4,1996,82.4,36.7,40,0,137
2022-08-24T04:00,82.7,54.5,2193,89.5,38.1,35,0,137
2022-08-24T05:00,90.6,60.3,2574,100.3,37.8,31,0,137
2022-08-24T06:00,98.5,66.1,3076,113.9,37,27,0,136
2022-08-24T07:00,122.9,83.4,4317,146.8,37.5,41,0.45,136
2022-08-24T08:00,121.1,81,3722,126.6,40.4,75,1.8,135
2022-08-24T09:00,111.8,74.5,2874,97.7,44.5,123,3.9,134
2022-08-24T10:00,100.4,67.3,1892,63.3,45.8,180,6,133
2022-08-24T11:00,90.3,60.8,1469,45.8,40,210,7.8,133
2022-08-24T12:00,83.6,56.2,1184,32,30.5,235,8.75,132
2022-08-24T13:00,75.7,50.8,921,21.4,20.1,247,7.95,131
2022-08-24T14:00,66.1,44.1,754,20.1,16.7,233,5.7,130
2022-08-24T15:00,57.7,38.3,650,24,15.1,203,3.1,130
2022-08-24T16:00,51.9,33.9,725,36.5,14.6,160,1.1,129
2022-08-24T17:00,48.7,31.3,1077,54.5,15,126,0.2,129
2022-08-24T18:00,53.2,34.2,1602,78.2,16.2,90,0,129
2022-08-24T19:00,67.5,43.8,1523,101.8,43.5,59,0,129
2022-08-24T20:00,67.5,43.5,1415,90.2,39.9,68,0,130
2022-08-24T21:00,71.7,46.3,1260,73.6,34.8,80,0,132
2022-08-24T22:00,73.1,47.1,1063,53.5,28.7,94,0,134
2022-08-24T23:00,65.9,41.4,941,43.2,25.3,100,0,136
2022-08-25T00:00,61.5,38.1,828,35,22.4,103,0,137
2022-08-25T01:00,58.1,35.6,732,27.2,20,106,0,138
2022-08-25T02:00,55.8,34.1,706,24,19.5,108,0,138
2022-08-25T03:00,57.5,35.5,716,23,20,109,0,138
2022-08-25T04:00,64.3,40.3,823,24.4,22.5,107,0,136
2022-08-25T05:00,79.4,51.1,1041,29.4,27,96,0,135
2022-08-25T06:00,98.3,65.2,1338,36.8,33,80,0,134
2022-08-25T07:00,118.5,79.2,1560,44,39.8,80,0.35,134
2022-08-25T08:00,104.1,69.2,1465,37.2,36.5,114,1.5,133
2022-08-25T09:00,94.1,62.6,1332,27.5,32.2,163,3.5,132
2022-08-25T10:00,93.8,62.9,1222,20.8,29.9,216,5.8,131
2022-08-25T11:00,95.7,64.5,1277,26.8,34.8,238,7.45,131
2022-08-25T12:00,94.8,64.3,1396,38.2,43,252,7.85,131
2022-08-25T13:00,89.9,61,1464,50,49.7,247,6.95,132
2022-08-25T14:00,76.8,51.9,1343,50.7,46.8,216,5.25,133
2022-08-25T15:00,60.1,39.9,1139,47.8,40.2,168,3.05,134
2022-08-25T16:00,47.3,30.6,916,45.4,31.7,113,1.2,134
2022-08-25T17:00,42.4,26.8,857,47.4,27.7,93,0.2,133
2022-08-25T18:00,44.6,28.1,845,50.8,24.4,81,0,133
2022-08-25T19:00,47.7,30.5,918,60.1,24,66,0,132
2022-08-25T20:00,48.1,30.7,903,59.7,25.1,64,0,131
2022-08-25T21:00,49.4,31.8,884,59.2,26.9,62,0,130
2022-08-25T22:00,57.7,37.6,947,60.4,29.5,58,0,128
2022-08-25T23:00,71.9,47.7,1118,63.8,31.9,55,0,127
2022-08-26T00:00,85.9,57.6,1360,68.6,34.5,51,0,128
2022-08-26T01:00,99,67.3,1673,75.2,37.8,46,0,130
2022-08-26T02:00,107.3,73.3,1870,79.8,40,43,0,133
2022-08-26T03:00,114.1,78.2,2055,84.4,42.2,40,0,137
2022-08-26T04:00,121.1,83.1,2243,89.5,43,38,0,142
2022-08-26T05:00,123.9,85,2357,94.5,41.2,35,0,146
2022-08-26T06:00,127.1,87.3,2438,99.4,37.8,32,0,150
2022-08-26T07:00,115.5,78.2,1862,79.9,36.9,63,0.5,150
2022-08-26T08:00,106.9,71.5,1623,64.2,33.7,94,1.9,150
2022-08-26T09:00,83.4,55.5,1285,42,29.2,139,4.35,150
2022-08-26T10:00,77.3,51.7,964,20.9,26.5,192,6.85,150
2022-08-26T11:00,82.2,55.3,957,19.8,29.9,222,8,150
2022-08-26T12:00,81.7,55.1,1063,25.9,36.2,248,7.45,149
2022-08-26T13:00,84.5,57.2,1195,37.1,42.7,253,6.4,148
2022-08-26T14:00,83.8,56.6,1228,46.8,43.7,218,4.45,148
2022-08-26T15:00,69.8,46.7,1243,58.4,43,160,1.95,148
2022-08-26T16:00,48,31.2,1224,69.2,40.8,96,0.8,149
2022-08-26T17:00,38.4,24.3,1157,69.8,38.2,76,0.2,149
2022-08-26T18:00,37.4,23.5,1057,66.6,34.8,68,0,149
2022-08-26T19:00,49.8,32.1,1969,94.3,19.6,48,0,148
2022-08-26T20:00,51.8,33.5,2051,92.7,20,45,0,149
2022-08-26T21:00,51.2,33.4,2166,90.3,20.5,42,0,149
2022-08-26T22:00,55.3,36.4,2254,88.8,23.2,37,0,149
2022-08-26T23:00,60.1,39.9,2194,90.2,28.2,34,0,149
2022-08-27T00:00,62.4,41.7,2073,93.2,34.8,32,0,148
2022-08-27T01:00,64,43,1992,96.3,42.2,30,0,146
2022-08-27T02:00,67.8,45.5,2071,96.8,45.3,29,0,144
2022-08-27T03:00,73.3,49.5,2219,96.7,47.5,29,0,141
2022-08-27T04:00,81,55.1,2430,97.7,48.8,31,0,138
2022-08-27T05:00,86.4,58.8,2615,102.2,48.2,31,0,135
2022-08-27T06:00,92,62.9,2815,108.2,46.5,31,0,132
2022-08-27T07:00,122.5,84.3,4915,191.4,56.8,45,0.45,130
2022-08-27T08:00,96.4,65.7,4124,161.8,56,67,1.7,130
2022-08-27T09:00,86.6,58.6,3000,119.7,54.8,99,3.5,130
2022-08-27T10:00,86.1,58.3,1777,71.2,51.2,148,4.6,130
2022-08-27T11:00,81,54.8,1400,50.1,46,198,6.35,131
2022-08-27T12:00,77.8,52.6,1272,35.8,39.2,255,8.2,131
2022-08-27T13:00,74,50.1,1174,26.1,30.6,290,7.3,131
2022-08-27T14:00,63.6,42.6,1026,26.9,25,254,4.45,130
2022-08-27T15:00,53.2,35.5,899,34.1,19.6,185,2.3,128
2022-08-27T16:00,40.3,26.5,867,47.4,15.8,104,1.05,127
2022-08-27T17:00,39.2,25.8,1039,60.5,17.1,75,0.2,127
2022-08-27T18:00,43.1,28.5,1323,76.4,21,58,0,127
2022-08-27T19:00,53.2,35.2,1919,115.1,37.5,41,0,127
2022-08-27T20:00,55.8,37.3,1882,107.7,32.7,39,0,128
2022-08-27T21:00,49.6,33.2,1830,97.1,25.9,37,0,128
2022-08-27T22:00,44.1,29.6,1745,85.1,20,34,0,128
2022-08-27T23:00,42.7,28.8,1656,80.8,21,33,0,127
2022-08-28T00:00,46,31.3,1552,78.7,25,33,0,126
2022-08-28T01:00,52.7,36.1,1480,76.1,29.8,34,0,125
2022-08-28T02:00,61.2,42.1,1493,72.2,31.4,35,0,124
2022-08-28T03:00,69.8,48.2,1551,67.9,32.3,37,0,124
2022-08-28T04:00,76.1,52.6,1741,68,34.2,39,0,124
2022-08-28T05:00,82.7,57.2,2075,78.2,36.8,36,0,124
2022-08-28T06:00,88.9,61.7,2512,93.4,40,33,0,124
2022-08-28T07:00,129.5,89.6,3286,116.3,40,38,0.35,123
2022-08-28T08:00,134.1,92.7,2989,106.5,44.8,71,1.35,124
2022-08-28T09:00,120.6,83.1,2564,92.4,51.5,118,3.2,127
2022-08-28T10:00,100.8,69.2,2058,72.4,56.5,186,5.35,129
2022-08-28T11:00,89.4,61,1817,55.8,53.7,245,6.45,130
2022-08-28T12:00,85.7,58.4,1634,38,47.4,308,7.1,140
2022-08-28T13:00,73.6,49.7,1438,24,39,352,6.25,168
2022-08-28T14:00,64.3,43.1,1292,26,34.1,328,3.5,153
2022-08-28T15:00,62.6,41.8,1168,35.5,29.4,272,2.15,132
2022-08-28T16:00,58,38.5,1133,53.5,24.9,194,0.85,132
2022-08-28T17:00,54.2,35.9,1279,72.4,23.2,143,0.1,134
2022-08-28T18:00,52.3,34.5,1528,95.6,22.9,92,0,135
2022-08-28T19:00,38.5,25,1636,89.8,23.5,34,0,135
2022-08-28T20:00,42.6,27.9,1871,92.4,26,34,0,134
2022-08-28T21:00,47.6,31.5,2203,96.1,29.6,35,0,133
2022-08-28T22:00,53.7,36.1,2489,98.8,34,35,0,133
2022-08-28T23:00,54.8,37,2454,98.3,37,35,0,134
2022-08-29T00:00,53,35.9,2290,96.2,39.8,34,0,135
2022-08-29T01:00,50.8,34.5,2009,90,40.5,36,0,135
2022-08-29T02:00,47.1,32.1,1732,79.6,36,41,0,135
2022-08-29T03:00,43.1,29.2,1406,66.1,29,48,0,134
2022-08-29T04:00,43,29.2,1175,55.2,22.9,55,0,132
2022-08-29T05:00,47.7,32.5,1337,59.8,24.4,52,0,129
2022-08-29T06:00,52.9,36.2,1673,70.6,28.8,45,0,127
2022-08-29T07:00,75.4,52.2,2436,90.4,41.2,40,0.45,124
2022-08-29T08:00,75.9,52.5,2233,82.8,41.3,67,1.85,120
2022-08-29T09:00,70.3,48.4,1942,71.9,41.5,106,3.95,116
2022-08-29T10:00,70.5,48.7,1587,57.2,40.3,160,6.2,113
2022-08-29T11:00,75,51.5,1393,45.8,37.3,201,7.5,110
2022-08-29T12:00,75.9,52,1229,34,33.1,244,8.1,109
2022-08-29T13:00,77.3,52.9,1084,26.6,28.4,277,7.15,120
2022-08-29T14:00,72.6,49.4,1025,30.1,26.6,270,4.75,116
2022-08-29T15:00,78.7,53.6,1011,39.5,25.7,244,2.05,110
2022-08-29T16:00,73.8,50.2,1129,61.4,24.9,200,0.9,111
2022-08-29T17:00,71,48.1,1386,90.6,24.1,159,0.15,112
2022-08-29T18:00,75.4,51.1,1747,127.3,23.6,112,0,113
2022-08-29T19:00,118,80.6,2641,194.8,30.2,75,0,115
2022-08-29T20:00,128.1,87.8,2872,192.1,31.5,73,0,121
2022-08-29T21:00,131.8,90.1,3199,188.1,33.4,70,0,127
2022-08-29T22:00,136.9,93.6,3543,183.9,36.5,66,0,133
2022-08-29T23:00,144.4,98.7,3633,182.9,40,65,0,139
2022-08-30T00:00,151.3,103.4,3643,182.7,44,64,0,146
2022-08-30T01:00,145.3,99,3604,180.9,47,63,0,151
2022-08-30T02:00,146.2,99.9,3521,176.1,45.6,63,0,152
2022-08-30T03:00,137.8,94.1,3398,169.8,42.2,63,0,153
2022-08-30T04:00,136.4,92.9,3341,163.4,38.2,63,0,155
2022-08-30T05:00,134.6,91.7,3533,164.4,35.9,58,0,156
2022-08-30T06:00,131.8,90.1,3832,167.8,33.8,52,0,158
2022-08-30T07:00,131.3,89.6,3944,157.9,32.9,61,0.3,159
2022-08-30T08:00,136.9,92.7,3507,140.1,41.7,96,1.25,160
2022-08-30T09:00,141.1,94.5,2885,114.8,54,146,2.9,160
2022-08-30T10:00,117.3,78,2170,83.2,63.8,214,4.45,161
2022-08-30T11:00,107.1,71.2,1877,64.3,60,265,5.6,162
2022-08-30T12:00,103.4,68.7,1689,47.4,50.4,316,6.25,163
2022-08-30T13:00,95.2,62.9,1501,34,38.2,353,5.6,169
2022-08-30T14:00,88.9,58.1,1361,34,32.7,339,3.7,163
2022-08-30T15:00,81.7,53.1,1250,40.6,28,301,2,163
2022-08-30T16:00,72.4,46.4,1199,54.2,23.2,237,0.75,163
2022-08-30T17:00,67.5,43.1,1257,68.9,20.4,180,0.15,163
2022-08-30T18:00,59,37.3,1382,87.2,18.2,114,0,163
2022-08-30T19:00,76.8,49.1,1926,114.3,20.5,51,0,163
2022-08-30T20:00,77.5,49.6,2042,109.9,23.5,51,0,162
2022-08-30T21:00,79.6,51,2208,103.7,27.7,51,0,161
2022-08-30T22:00,83.8,54,2419,99.8,32.1,51,0,160
2022-08-30T23:00,92.9,60.8,2545,104.7,32.8,51,0,160
2022-08-31T00:00,102,67.5,2661,113.4,32.5,50,0,159
2022-08-31T01:00,110.6,74,2769,122.1,32.6,49,0,158
2022-08-31T02:00,116.2,78.2,2764,121.9,34.3,48,0,157
2022-08-31T03:00,122,82.4,2716,118.8,36.6,46,0,157
2022-08-31T04:00,129,87.1,2771,116.8,39.2,46,0,157
2022-08-31T05:00,137.4,93.1,3093,122.7,40.5,45,0,157
2022-08-31T06:00,146.2,99.2,3540,131.5,41.5,44,0,157
2022-08-31T07:00,161.6,110.1,4884,170.9,34,51,0.4,157
2022-08-31T08:00,144.4,96.4,4090,142,37.2,79,1.55,157
2022-08-31T09:00,109.7,71.9,2961,100.8,41.7,119,3.65,157
2022-08-31T10:00,97.8,64.3,1710,54.8,43.7,167,6.05,157
2022-08-31T11:00,89.9,59.1,1277,37.7,38.9,194,7.8,157
2022-08-31T12:00,82.7,54.4,1075,28.5,30.8,216,8.65,156
2022-08-31T13:00,74.5,48.7,907,22.9,21.4,225,7.75,156
2022-08-31T14:00,67.3,43.8,729,22,17.6,207,5.8,156
2022-08-31T15:00,57.9,37.5,588,25,15.2,173,3.45,155
2022-08-31T16:00,52.3,33.5,658,34.8,13.6,127,1.3,155
2022-08-31T17:00,48.4,30.9,1091,49.8,13.5,98,0.2,155
2022-08-31T18:00,53,34,1737,69.4,14.4,70,0,154
2022-08-31T19:00,52,33.2,2531,81.2,14.8,44,0,154
2022-08-31T20:00,47.7,30.2,2379,76.8,16.5,44,0,154
2022-08-31T21:00,43.7,27.1,2160,70.7,19,43,0,154
2022-08-31T22:00,42.4,26.4,1852,64.1,21.1,42,0,153
2022-08-31T23:00,41.6,25.8,1594,61.8,21,41,0,152
2022-09-01T00:00,40.6,25.2,1319,60.8,19.8,40,0,152
2022-09-01T01:00,40.5,25.1,1115,61.5,18.7,39,0,151
2022-09-01T02:00,45.1,28.3,1149,62.4,18.9,38,0,148
2022-09-01T03:00,51.3,32.6,1300,64.3,19.4,37,0,143
2022-09-01T04:00,59,38,1680,73.9,20.2,37,0,138
2022-09-01T05:00,66.8,43.9,2258,94.3,20.5,35,0,133
2022-09-01T06:00,77.3,51.3,2997,121.3,20.5,33,0.05,128
2022-09-01T07:00,106.6,72.4,4125,176.1,21.1,42,0.45,123
2022-09-01T08:00,93.6,62.4,3386,144.6,23.5,63,1.5,119
2022-09-01T09:00,81,53.2,2337,99.9,27,94,2.95,115
2022-09-01T10:00,81.5,53.8,1208,50.2,29.2,136,5.2,113
2022-09-01T11:00,80.1,53,874,31.2,27,170,7.4,112
2022-09-01T12:00,75.7,49.9,778,20.8,23,204,7.7,112
2022-09-01T13:00,70.3,46.1,762,16.9,18.5,224,6.95,111
2022-09-01T14:00,66.8,43.7,743,22.6,17.5,200,4.35,111
2022-09-01T15:00,55.2,35.6,778,35.2,17.5,155,2.3,111
2022-09-01T16:00,55.6,35.7,921,53.2,18.5,100,1.2,111
2022-09-01T17:00,57.9,37.1,1151,66.2,20.1,76,0.2,111
2022-09-01T18:00,56.9,36.7,1458,79.7,22.5,58,0,112
2022-09-01T19:00,41.4,26,1565,73.6,25,40,0,112
2022-09-01T20:00,45.5,29,1892,74.4,30,39,0,111
2022-09-01T21:00,47.1,30.3,2353,75.4,37,37,0,111
2022-09-01T22:00,51.1,33.2,2715,76.2,43.4,34,0,111
2022-09-01T23:00,49.9,32.6,2542,75.6,43.4,31,0,112
2022-09-02T00:00,44.4,28.8,2148,74.3,41,28,0,113
2022-09-02T01:00,45.2,29.3,1739,73.2,36.5,24,0,113
2022-09-02T02:00,48.4,31.8,1687,72.9,32.2,22,0,114
2022-09-02T03:00,53.6,35.9,1743,73.1,27.2,21,0,114
2022-09-02T04:00,55.1,37.1,1917,75.2,22.7,21,0,114
2022-09-02T05:00,56.3,38.1,2181,80.4,22.4,21,0,114
2022-09-02T06:00,58.3,39.3,2528,87.6,23.7,22,0.05,114
2022-09-02T07:00,85.4,58.3,3886,139.6,36.5,32,0.6,112
2022-09-02T08:00,83.6,56.9,3399,123.9,39.8,69,2.2,111
2022-09-02T09:00,89.2,60.8,2704,101.4,44.4,122,4.65,110
2022-09-02T10:00,95.7,65.4,1870,72.2,46.2,182,7.05,111
2022-09-02T11:00,89.9,61,1453,52,40.3,210,8.55,112
2022-09-02T12:00,78.7,53.1,1124,32.2,30.6,231,9.1,113
2022-09-02T13:00,69.4,46.4,820,16.9,19.8,234,8.1,114
2022-09-02T14:00,59.4,39.5,681,19.5,15.9,207,6.2,114
2022-09-02T15:00,50.3,33.1,626,30.5,13.8,163,3.45,113
2022-09-02T16:00,42.6,27.8,740,47.3,12.9,108,1.15,113
2022-09-02T17:00,39.1,25.2,1050,59.2,13.8,81,0.25,112
2022-09-02T18:00,41.2,26.5,1504,72.2,15.9,60,0,111
2022-09-02T19:00,54.5,35.7,1966,112.5,29.1,38,0,110
2022-09-02T20:00,67.1,44.6,2313,118.2,28.6,37,0,111
2022-09-02T21:00,74.5,49.8,2801,126.1,27.9,36,0,112
2022-09-02T22:00,76.4,51.2,3189,133.5,26.2,35,0,114
2022-09-02T23:00,80.3,54.1,3039,134.7,24,33,0,116
2022-09-03T00:00,82.7,56.1,2666,133.5,21.3,30,0,119
2022-09-03T01:00,82.9,56.5,2194,126.7,18.2,30,0,121
2022-09-03T02:00,80.8,55.2,1965,114.1,17,36,0,124
2022-09-03T03:00,77.5,53.2,1771,97.2,16.4,44,0,127
2022-09-03T04:00,74.3,51.1,1652,81,15.6,53,0,128
2022-09-03T05:00,70.1,48.3,1772,81.2,14.8,51,0,130
2022-09-03T06:00,65.2,45.2,2009,87.2,13.9,46,0.05,131
2022-09-03T07:00,107.8,75,4104,181.6,17.5,47,0.45,132
2022-09-03T08:00,100.8,69.8,3524,156.1,25,80,1.6,133
2022-09-03T09:00,94.5,65.2,2700,119.6,35.6,128,3.35,135
2022-09-03T10:00,86.4,59,1782,76.3,44.7,192,5.25,135
2022-09-03T11:00,79.9,54.4,1456,54,43,244,6.6,134
2022-09-03T12:00,73.3,49.7,1295,36.3,36.9,298,7.05,134
2022-09-03T13:00,61.7,41.3,1163,25.5,28.8,330,6.15,154
2022-09-03T14:00,54.8,36.7,1059,32.3,24.4,296,4.4,133
2022-09-03T15:00,54.6,36.8,995,48.8,20.2,230,1.95,133
2022-09-03T16:00,56.3,38.4,1016,71.1,16.9,145,0.6,133
2022-09-03T17:00,51,35.2,1179,86.2,17.8,98,0.1,134
2022-09-03T18:00,50.2,34.7,1429,101.4,20.5,56,0,135
2022-09-03T19:00,46.6,32.2,1930,101.2,24,18,0,136
2022-09-03T20:00,42.8,29.6,2043,93.7,22,17,0,136
2022-09-03T21:00,40.6,28.1,2198,82.9,19,15,0,134
2022-09-03T22:00,35.6,24.6,2222,69.5,15.7,13,0,132
2022-09-03T23:00,32.9,22.6,1929,61.8,14.6,13,0,129
2022-09-04T00:00,31.7,21.8,1477,55.1,14.1,15,0,126
2022-09-04T01:00,23.5,16.1,1032,48.7,13.6,16,0,122
2022-09-04T02:00,22.6,15.5,952,44.8,12.8,16,0,118
2022-09-04T03:00,24.1,16.6,999,42.4,11.9,16,0,114
2022-09-04T04:00,29,20.1,1257,46.7,11.4,17,0,110
2022-09-04T05:00,33.4,23.2,1724,61.8,11.2,14,0,107
2022-09-04T06:00,40.7,28.3,2352,83.5,11.2,10,0.05,104
2022-09-04T07:00,44.6,31,2867,101.2,13.9,21,0.65,102
2022-09-04T08:00,40.4,27.9,2572,94.8,20.1,43,2.35,98
2022-09-04T09:00,46.3,32,2151,85.6,28.9,76,5.05,94
2022-09-04T10:00,61.2,42.4,1687,71.4,37.3,135,7.65,91
2022-09-04T11:00,77.3,53.7,1522,57.3,38.1,202,9,90
2022-09-04T12:00,87.5,60.8,1442,41.4,36.1,281,8.75,123
2022-09-04T13:00,85.9,59.6,1399,29.9,33,355,6.95,170
2022-09-04T14:00,82.7,57.2,1375,32.8,31,364,4.1,176
2022-09-04T15:00,78.9,54.4,1383,42.9,28.7,347,1.8,165
2022-09-04T16:00,84.3,57.7,1515,67.1,28,304,0.5,138
2022-09-04T17:00,86.4,58.8,1775,99.3,31,253,0.1,105
2022-09-04T18:00,95.7,65.4,2130,140.2,35.8,187,0,100
2022-09-04T19:00,103.6,71.2,2476,173.8,30.1,76,0,103
2022-09-04T20:00,114.3,78.7,2622,170.4,34.9,76,0,107
2022-09-04T21:00,124.8,85.7,2832,165.6,41.6,76,0,112
2022-09-04T22:00,138.3,95,3096,159.2,48.2,74,0,118
2022-09-04T23:00,144.4,99.7,3255,155.7,48.8,70,0,125
2022-09-05T00:00,148.5,102.7,3400,152.5,47.1,66,0,133
2022-09-05T01:00,150.4,103.8,3526,147.4,45.9,61,0,142
2022-09-05T02:00,152.7,105.7,3512,141.6,48,60,0,150
2022-09-05T03:00,152.3,105.7,3439,134.9,51.3,60,0,152
2022-09-05T04:00,155.1,107.6,3449,128.9,53.3,61,0,154
2022-09-05T05:00,154.1,106.9,3746,132,51,59,0,156
2022-09-05T06:00,151.3,104.5,4166,138.3,46.5,55,0.05,158
2022-09-05T07:00,137.8,95.7,4751,130.4,32.7,62,0.45,160
2022-09-05T08:00,126.2,87.5,4081,113,36.2,102,1.6,161
2022-09-05T09:00,110.6,76.4,3126,88.2,41.2,158,3.35,162
2022-09-05T10:00,107.8,74.3,2024,58.2,43.6,218,4.95,163
2022-09-05T11:00,105.5,72.2,1555,42,38.8,236,5.25,164
2022-09-05T12:00,94.5,64.3,1242,28.5,30.5,242,6.1,164
2022-09-05T13:00,77.8,52.2,959,19,21,232,5.5,164
2022-09-05T14:00,62.6,41.4,780,20.8,17.8,208,4.4,164
2022-09-05T15:00,52.6,34.5,671,28.7,15.9,171,2.4,164
2022-09-05T16:00,45.5,29.6,768,42.2,14.6,124,1,164
2022-09-05T17:00,39.3,25.4,1203,55,14,96,0.15,163
2022-09-05T18:00,41.4,27,1842,69.8,13.9,69,0,162
2022-09-05T19:00,43.3,28.3,2554,78.8,14.1,44,0,161
2022-09-05T20:00,39.1,25.1,2311,76.6,14.2,45,0,160
2022-09-05T21:00,35.3,21.8,1966,73.4,14.4,46,0,159
2022-09-05T22:00,36.2,22,1568,69.2,15.3,47,0,158
2022-09-05T23:00,36.1,22,1407,67.2,17,47,0,156
2022-09-06T00:00,37,22.6,1306,65.4,19.3,47,0,154
2022-09-06T01:00,36.4,22.2,1195,61.5,22.2,48,0,153
2022-09-06T02:00,36.3,22.2,1079,55.3,24,51,0,151
2022-09-06T03:00,37.8,23.2,967,47.6,25.5,56,0,146
2022-09-06T04:00,40.7,25.1,937,41.9,27.4,59,0,137
2022-09-06T05:00,42.6,26.8,1100,45.1,28.7,53,0,129
2022-09-06T06:00,45.3,28.8,1365,52.2,29.9,44,0,120
2022-09-06T07:00,41.9,26.4,1248,52.7,22,43,0.3,112
2022-09-06T08:00,41.4,26.2,1172,49.8,21.6,50,1.45,105
2022-09-06T09:00,42.1,27,1062,45.7,21,61,3.9,99
2022-09-06T10:00,37.4,24,908,39,19.6,77,5.45,95
2022-09-06T11:00,32.9,21.1,784,31.9,18.1,92,6.95,90
2022-09-06T12:00,38.5,24.9,653,23.6,16.2,110,8.35,86
2022-09-06T13:00,40.7,26.5,538,18.4,14.3,121,7.75,82
2022-09-06T14:00,37.6,24.4,512,22.8,13.4,113,5.7,80
2022-09-06T15:00,35.3,22.8,526,31.8,13.1,95,3.15,78
2022-09-06T16:00,32,20.5,644,43.8,13.8,71,1,77
2022-09-06T17:00,31.1,19.9,869,51.5,16.4,55,0.2,76
2022-09-06T18:00,34.7,22.5,1174,59,20,38,0,76
2022-09-06T19:00,35.7,23.3,2101,67.4,17.1,23,0,76
2022-09-06T20:00,36.7,23.8,2070,63.3,18,24,0,75
2022-09-06T21:00,33.8,21.8,2022,57.5,19.2,25,0,75
2022-09-06T22:00,31.3,20,1871,52,21.3,26,0,75
2022-09-06T23:00,26.7,16.7,1598,51.7,23,25,0,75
2022-09-07T00:00,26.4,16.4,1244,53.3,25,23,0,74
2022-09-07T01:00,28.3,17.8,981,57,27.6,20,0,74
2022-09-07T02:00,34.9,22.7,1118,61.1,29.8,19,0,73
2022-09-07T03:00,41.2,27.4,1430,66.3,32.1,18,0,73
2022-09-07T04:00,46.8,31.5,1825,72.3,33.8,18,0,74
2022-09-07T05:00,49.7,33.6,2036,75.7,32.8,18,0,74
2022-09-07T06:00,51.7,35.2,2222,78.5,30.8,18,0.05,75
